f_Hz,ReZ11,ImZ11,ReZ21,ImZ21,ReZ22,ImZ22,ReZ12,ImZ12
3.048900000000000000e+08,7.007835177947277505e-02,2.040340534738551911e-02,4.106028979566418019e-02,-1.005685026080359812e+00,6.286774129414995915e-02,-5.707863707722184848e-02,4.137855225135766285e-02,-1.006083025694594291e+00
3.056250000000000000e+08,6.730984513004675818e-02,2.174309384910277920e-02,4.079331898844890808e-02,-1.002201019254432612e+00,6.269274462853638430e-02,-5.492368119201227611e-02,4.120157472501460860e-02,-1.002682475833970521e+00
3.063600000000000000e+08,6.392709822643516393e-02,2.375410130741028789e-02,4.102976777135214359e-02,-9.987871708948484750e-01,6.208531194968935213e-02,-5.274127564057842082e-02,4.150688809224990783e-02,-9.993714219527820575e-01
3.070950000000000000e+08,6.010627502570248942e-02,2.656077914708552742e-02,4.174204553397896367e-02,-9.955588935701911169e-01,6.106514215016797115e-02,-5.043093722608128077e-02,4.226305798231762278e-02,-9.962598200820846905e-01
3.078300000000000000e+08,5.604741284719856609e-02,3.024269207571802717e-02,4.287637098363445559e-02,-9.926219490693992675e-01,5.967484813720259906e-02,-4.789947771379473446e-02,4.341382457741813777e-02,-9.934472897627572019e-01
3.085650000000000000e+08,5.196324579471527788e-02,3.483037964180231427e-02,4.435577223320345125e-02,-9.900666070018515619e-01,5.797763512340836645e-02,-4.506616277783843938e-02,4.488119808970415792e-02,-9.910175962052740761e-01
3.093000000000000000e+08,4.806738651143414170e-02,4.030386055204599610e-02,4.608436145219850510e-02,-9.879626777712462449e-01,5.605383410427794422e-02,-4.186718709377962311e-02,4.656976023879035032e-02,-9.890340096346686982e-01
3.100350000000000000e+08,4.456252764439711661e-02,4.659393706713518823e-02,4.795263910853796857e-02,-9.863556888219641161e-01,5.399648300350472913e-02,-3.825921566553652786e-02,4.837193162182468198e-02,-9.875358002273981750e-01
3.107700000000000000e+08,4.162931221595272263e-02,5.358620102407622710e-02,4.984352956484169178e-02,-9.852644062485952370e-01,5.190620139029083341e-02,-3.422179425579165851e-02,5.017391096111401688e-02,-9.865360626599761762e-01
3.115050000000000000e+08,3.941647475535744322e-02,6.112749753385209733e-02,5.163881431169433517e-02,-9.846798279715918145e-01,4.988564377748638118e-02,-2.975849561499530754e-02,5.186195543166534361e-02,-9.860209891485202105e-01
3.122400000000000000e+08,3.803277718345664943e-02,6.903447437279967847e-02,5.322561228150802376e-02,-9.845656942755613983e-01,4.803383916806058113e-02,-2.489673917662030972e-02,5.332865355468410784e-02,-9.859506285359284083e-01
3.129750000000000000e+08,3.754116079786522925e-02,7.710373995386463064e-02,5.450255827709906548e-02,-9.848604808523349075e-01,4.644072968055720091e-02,-1.968629577354634799e-02,5.447884419691235297e-02,-9.862610863032004183e-01
3.137100000000000000e+08,3.795541448506015159e-02,8.512307425208501255e-02,5.538534954039976699e-02,-9.854807623751866696e-01,4.518220879242065141e-02,-1.419656147263859657e-02,5.523485652735217466e-02,-9.868680410777694867e-01
3.144450000000000000e+08,3.923952574411371935e-02,9.288308742106320126e-02,5.581136529347468372e-02,-9.863257642920233437e-01,4.431593104390029597e-02,-8.512751810989691026e-03,5.554078474253573705e-02,-9.876713816284182768e-01
3.151800000000000000e+08,4.130974130867635236e-02,1.001887011705209218e-01,5.574311276392777958e-02,-9.872828596966986003e-01,4.387812186256451197e-02,-2.731226009998374317e-03,5.536556545732052026e-02,-9.885607081940809282e-01
3.159150000000000000e+08,4.403922393518133055e-02,1.068698384917060873e-01,5.517031357193856456e-02,-9.882337191386476594e-01,4.388156109939361782e-02,3.045802764937894942e-03,5.470469165979158221e-02,-9.894213962346085633e-01
3.166500000000000000e+08,4.726505697398210304e-02,1.127907475046103641e-01,5.411051398732028006e-02,-9.890607860613888080e-01,4.431485000037248961e-02,8.715882526518271139e-03,5.358047137506923019e-02,-9.901408913987032046e-01
3.173850000000000000e+08,5.079722432304221297e-02,1.178574538165059055e-01,5.260817875438616315e-02,-9.896537309396618021e-01,4.514300206226613127e-02,1.418195730660608452e-02,5.204081775400543064e-02,-9.906148928845411872e-01
3.181200000000000000e+08,5.442908598950521593e-02,1.220229307055098328e-01,5.073230784314949893e-02,-9.899155345067339740e-01,4.630932706850319353e-02,1.935771505243418650e-02,5.015663620989733312e-02,-9.907530887754180116e-01
3.188550000000000000e+08,5.794878442757379899e-02,1.252896944270538715e-01,4.857269508516959960e-02,-9.897678656583256407e-01,4.773850810733513278e-02,2.417235694922175229e-02,4.801794955902807804e-02,-9.904841309124398085e-01
3.195900000000000000e+08,6.115095946258088111e-02,1.277096683537323474e-01,4.623502322207900112e-02,-9.891554529398091100e-01,4.934070696930207417e-02,2.857452686192221356e-02,4.572897016786718616e-02,-9.897595772052276697e-01
3.203250000000000000e+08,6.384812458757137266e-02,1.293813083261009800e-01,4.383505715217416582e-02,-9.880491993013059693e-01,5.101647722637602661e-02,3.253518378104686137e-02,4.340238546847898643e-02,-9.885565840561542084e-01
3.210600000000000000e+08,6.588106804683288575e-02,1.304441348359224873e-01,4.149225176526996628e-02,-9.864478562381656657e-01,5.266221941857308908e-02,3.604925616742150202e-02,4.115316689109556336e-02,-9.868791981915003841e-01
3.217950000000000000e+08,6.712768978172474477e-02,1.310709665983585959e-01,3.932312867901079784e-02,-9.843781524671247896e-01,5.417588159468267328e-02,3.913598226163032823e-02,3.909223983863852753e-02,-9.847581724484943955e-01
3.225300000000000000e+08,6.750976893648380495e-02,1.314582851816376019e-01,3.743479415304456354e-02,-9.818933596464516356e-01,5.546259288767894230e-02,4.183791155526717792e-02,3.732036203334747337e-02,-9.822493102186216074e-01
3.232650000000000000e+08,6.699727238044431155e-02,1.318152723104147883e-01,3.591896637163130568e-02,-9.790703680493157979e-01,5.643991906423495575e-02,4.421861605804209422e-02,3.592254846764460219e-02,-9.794304241346767359e-01
3.240000000000000000e+08,6.560995604086274080e-02,1.323521420127322101e-01,3.484685360728668330e-02,-9.760054326450056106e-01,5.704244744066038625e-02,4.635923177593059830e-02,3.496335331758154696e-02,-9.763970718076515620e-01
3.247350000000000000e+08,6.341616885192639941e-02,1.332684327346090603e-01,3.426517671141007804e-02,-9.728088287410602275e-01,5.722544362092895492e-02,4.835401686677648359e-02,3.448327361464681440e-02,-9.732573005485664064e-01
3.254700000000000000e+08,6.052893328763551961e-02,1.347419264674424022e-01,3.419356286496562369e-02,-9.695987206968598171e-01,5.696737259321171115e-02,5.030516932595725105e-02,3.449647840190722681e-02,-9.701256898915247007e-01
3.262050000000000000e+08,5.709953559299593001e-02,1.369188225949520554e-01,3.462345701705184936e-02,-9.664945927951790194e-01,5.627113923215514707e-02,5.231719025230792408e-02,3.498999375172633791e-02,-9.671170217721494211e-01
3.269400000000000000e+08,5.330900223922104691e-02,1.399057165983649820e-01,3.551860848264563886e-02,-9.636106152106382883e-01,5.516397472264509411e-02,5.449110592765004507e-02,3.592439252004313299e-02,-9.643399306768764001e-01
3.276750000000000000e+08,4.935795754859118034e-02,1.437638238940841806e-01,3.681709883836072755e-02,-9.610493189501808642e-01,5.369597168597309983e-02,5.691887122915820219e-02,3.723595283487079327e-02,-9.618908883421362077e-01
3.284100000000000000e+08,4.545544388238750150e-02,1.485057550635770218e-01,3.843478955924541085e-02,-9.588959322523776807e-01,5.193734728299972264e-02,5.967826752936981199e-02,3.884016616810245792e-02,-9.598488593129458346e-01
3.291450000000000000e+08,4.180733603204165455e-02,1.540950000257153563e-01,4.026998918524019033e-02,-9.572136894112138750e-01,4.997458564497551936e-02,6.282858068979760291e-02,4.063639947631353389e-02,-9.582709258795270024e-01
3.298800000000000000e+08,3.860499413382979111e-02,1.604481250922522584e-01,4.220907456931589224e-02,-9.560403647790245429e-01,4.790567427031695857e-02,6.640730068742238534e-02,4.251345094195591728e-02,-9.571891259008913355e-01
3.306150000000000000e+08,3.601477580054665562e-02,1.674395375988675938e-01,4.413275204820637371e-02,-9.553862140480682275e-01,4.583469975364048987e-02,7.042802656701414865e-02,4.435568914961493525e-02,-9.566086782093020657e-01
3.313500000000000000e+08,3.416897162233139412e-02,1.749085359772069304e-01,4.592261397154806524e-02,-9.552334263997175334e-01,4.386610348071097454e-02,7.487969237309911874e-02,4.604943389322450897e-02,-9.565076919218660212e-01
3.320850000000000000e+08,3.315864362500826890e-02,1.826682451966560872e-01,4.746763448759144105e-02,-9.555371092749972428e-01,4.209891587559312642e-02,7.972715562973677061e-02,4.748922481819681241e-02,-9.568383728178250225e-01
3.328200000000000000e+08,3.302873944567982778e-02,1.905159432253105967e-01,4.867025536820484416e-02,-9.562277465454118719e-01,4.062128769742629625e-02,8.491311419236986791e-02,4.858363208144013401e-02,-9.575296568681166409e-01
3.335550000000000000e+08,3.377573198203558114e-02,1.982442167175821612e-01,4.945173677152345931e-02,-9.572149944317718262e-01,3.950561913043335038e-02,9.036124421183985844e-02,4.926029028211933308e-02,-9.584911227257977284e-01
3.342900000000000000e+08,3.534790116002387711e-02,2.056523453785241984e-01,4.975648748773864316e-02,-9.583926107827506202e-01,3.880455336489738866e-02,9.598038550769705246e-02,4.946988113879456639e-02,-9.596179657200006874e-01
3.350250000000000000e+08,3.764823712105720005e-02,2.125573051851455120e-01,4.955514235750400204e-02,-9.596442549575621150e-01,3.854805323115983312e-02,1.016695442789150305e-01,4.918884897654987598e-02,-9.607967591675661279e-01
3.357600000000000000e+08,4.053980824241400910e-02,2.188038008441281213e-01,4.884621890214096290e-02,-9.608498498467519244e-01,3.874172005748723752e-02,1.073234395358049487e-01,4.842070263470572150e-02,-9.619116873302566706e-01
3.364950000000000000e+08,4.385330856275390654e-02,2.242727867971312516e-01,4.765625820456219353e-02,-9.618921664867007282e-01,3.936644654319403774e-02,1.128382909122453981e-01,4.719583411547229046e-02,-9.628509099296582718e-01
3.372300000000000000e+08,4.739638297884166823e-02,2.288880122377939808e-01,4.603843384253035464e-02,-9.626632769491159092e-01,4.037942358680761401e-02,1.181175328355712068e-01,4.556986418414199491e-02,-9.635127117394916008e-01
3.379650000000000000e+08,5.096423061348613615e-02,2.326202265165793759e-01,4.406969389845340895e-02,-9.630705240065065009e-01,4.171644829971756646e-02,1.230771438580677973e-01,4.362060419867754002e-02,-9.638111025185595038e-01
3.387000000000000000e+08,5.435091250692343501e-02,2.354888033216573917e-01,4.184658099648996127e-02,-9.630416772296084282e-01,4.329541045248093412e-02,1.276503000280280187e-01,4.144379780442024319e-02,-9.636805617479938801e-01
3.394350000000000000e+08,5.736074428874075870e-02,2.375606800657192041e-01,3.947994978534917487e-02,-9.625289846293174634e-01,4.502077079268258786e-02,1.317910965438469084e-01,3.914787211797764871e-02,-9.630796678717813419e-01
3.401700000000000000e+08,5.981914185164823039e-02,2.389466564110124258e-01,3.708886589657629101e-02,-9.615118856661575286e-01,4.678879025412948506e-02,1.354771309661208512e-01,3.684798231688513059e-02,-9.619934108849913512e-01
3.409050000000000000e+08,6.158231087573122486e-02,2.397952448845434570e-01,3.479402082957137876e-02,-9.599982231703312330e-01,4.849322691627855342e-02,1.387108016914946895e-01,3.465967326929159792e-02,-9.604340573844519779e-01
3.416400000000000000e+08,6.254522987307897797e-02,2.402844081430371981e-01,3.271102957461361621e-02,-9.580238749325494796e-01,5.003119007208314817e-02,1.415192443417672419e-01,3.269250467881206629e-02,-9.584405151987429594e-01
3.423750000000000000e+08,6.264746926335854060e-02,2.406116423654548475e-01,3.094398912275850289e-02,-9.556508157540621884e-01,5.130882971128258169e-02,1.439529027711061171e-01,3.104399060707340591e-02,-9.560762265319258102e-01
3.431100000000000000e+08,6.187651118564113650e-02,2.409829656884448501e-01,2.957966469368093071e-02,-9.529637119986414939e-01,5.224654615166915428e-02,1.460828066847991991e-01,2.979418946897119738e-02,-9.534256998814559791e-01
3.438450000000000000e+08,6.026837908503068081e-02,2.416014371593395160e-01,2.868263654687949055e-02,-9.500652371274267427e-01,5.278342857684907574e-02,1.479967002619013705e-01,2.900124698236562423e-02,-9.505898673192696435e-01
3.445800000000000000e+08,5.790554331216689332e-02,2.426558601984791230e-01,2.829168541201153297e-02,-9.470703723744285929e-01,5.288067197999116870e-02,1.497942314956678123e-01,2.869814350417584578e-02,-9.476805206019371930e-01
3.453150000000000000e+08,5.491222850486622564e-02,2.443103127337057090e-01,2.841762236020768662e-02,-9.441000163765481679e-01,5.252377753326523124e-02,1.515814662399834756e-01,2.889083122442221221e-02,-9.448141328946545459e-01
3.460500000000000000e+08,5.144739958223171900e-02,2.466950948508169206e-01,2.904268422161094404e-02,-9.412742671634517500e-01,5.172340875625474482e-02,1.534650307192659269e-01,2.955786938522942525e-02,-9.421054092114590217e-01
3.467850000000000000e+08,4.769583574133533233e-02,2.498995979237430276e-01,3.012152424458982777e-02,-9.387057569994572415e-01,5.051485122868876881e-02,1.555462088643626006e-01,3.065158146747923307e-02,-9.396609255070205169e-01
3.475200000000000000e+08,4.385780757787394873e-02,2.539674832932933835e-01,3.158373575152123580e-02,-9.364934145018078970e-01,4.895610253157171854e-02,1.579153246629618756e-01,3.210067214719221351e-02,-9.375732124213164154e-01
3.482550000000000000e+08,4.013794541141405686e-02,2.588944220714802236e-01,3.333776000065140355e-02,-9.347170003414175810e-01,4.712469682964712941e-02,1.606467243548562185e-01,3.381415899465136515e-02,-9.359156150411439556e-01
3.489900000000000000e+08,3.673392387137727061e-02,2.646284999410660199e-01,3.527595348849657531e-02,-9.334327152826243923e-01,4.511344028213021273e-02,1.637946396238923741e-01,3.568639942984976748e-02,-9.347382161404232948e-01
3.497250000000000000e+08,3.382558830662828198e-02,2.710732413288222675e-01,3.728052858068035130e-02,-9.326701160864918627e-01,4.302529493510343084e-02,1.673901630188240341e-01,3.760293186190419301e-02,-9.340650499084489633e-01
3.504600000000000000e+08,3.156511454420536655e-02,2.780930647476899109e-01,3.923003739224335124e-02,-9.324305003079784715e-01,4.096769627487827081e-02,1.714395037975021407e-01,3.944680483956364975e-02,-9.338927599432469417e-01
3.511950000000000000e+08,3.006872875009683130e-02,2.855208528196029882e-01,4.100604369348454653e-02,-9.326868399066590154e-01,3.904662054150813411e-02,1.759236201452284987e-01,4.110504190331651375e-02,-9.341907737993396799e-01
3.519300000000000000e+08,2.941042370990861257e-02,2.931672123078393755e-01,4.249962156513253930e-02,-9.333852603642733836e-01,3.736073067267531300e-02,1.807992466513633489e-01,4.247488386736830712e-02,-9.349029815512749364e-01
3.526650000000000000e+08,2.961799750270925971e-02,3.008309155781151989e-01,4.361733189815755751e-02,-9.344479807665244664e-01,3.599592399302947721e-02,1.860012585623805892e-01,4.346946440286523355e-02,-9.359508226097404959e-01
3.534000000000000000e+08,3.067161625370012912e-02,3.083099579755108621e-01,4.428635727474104777e-02,-9.357775546561851732e-01,3.502058121423875375e-02,1.914462410176608897e-01,4.402260778897524457e-02,-9.372376080462001546e-01
3.541350000000000000e+08,3.250497031863280178e-02,3.154126371390617578e-01,4.445852045605169084e-02,-9.372621844761567234e-01,3.448177667074966285e-02,1.970370661400699663e-01,4.409248728340345314e-02,-9.386538390145297006e-01
3.548700000000000000e+08,3.500895859397024079e-02,3.219680608151856971e-01,4.411296949462235190e-02,-9.387818267204837142e-01,3.440265647363140167e-02,2.026682268027507061e-01,4.366394569313935409e-02,-9.400832288194995723e-01
3.556050000000000000e+08,3.803770422943002910e-02,3.278355190343449355e-01,4.325738096723841936e-02,-9.402147627569850119e-01,3.478112748383674346e-02,2.082316356999779072e-01,4.274935280955046574e-02,-9.414090992309548378e-01
3.563400000000000000e+08,4.141658235489826395e-02,3.329122136137152577e-01,4.192760927035521501e-02,-9.414442836191702080e-01,3.558992912617851834e-02,2.136225738041652444e-01,4.138795349783933736e-02,-9.425208023491437048e-01
3.570750000000000000e+08,4.495183203582912151e-02,3.371389210463768271e-01,4.018579124394483504e-02,-9.423651274923915411e-01,3.677808572334113901e-02,2.187454644010037308e-01,3.964374136025650835e-02,-9.433198183912440138e-01
3.578100000000000000e+08,4.844123602452899552e-02,3.405032711198164308e-01,3.811699805819897258e-02,-9.428893172957758528e-01,3.827366291787201447e-02,2.235191579090970160e-01,3.760197201032442621e-02,-9.437251970654227939e-01
3.585450000000000000e+08,5.168528823166072816e-02,3.430404490051447985e-01,3.582460632663213990e-02,-9.429510732038658416e-01,3.998768149877544864e-02,2.278814381327050054e-01,3.536450323560071107e-02,-9.436780448240515984e-01
3.592800000000000000e+08,5.449823485822900826e-02,3.448312675873784761e-01,3.342463345392955587e-02,-9.425105208019932679e-01,4.181897902499168845e-02,2.317925012931058293e-01,3.304421307574082617e-02,-9.431448106064055370e-01
3.600150000000000000e+08,5.671837435313227538e-02,3.459977025451368982e-01,3.103934380012562944e-02,-9.415559783690801154e-01,4.365975724417793524e-02,2.352372132876630606e-01,3.075879784583006663e-02,-9.421191863606620531e-01
3.607500000000000000e+08,5.821703567814834335e-02,3.466961269901174814e-01,2.879047805365246571e-02,-9.401046838221392976e-01,4.540151426695442083e-02,2.382260156344656876e-01,2.862428761546062517e-02,-9.406225126818925641e-01
3.614850000000000000e+08,5.890572347106395878e-02,3.471086164378657801e-01,2.679248458381287140e-02,-9.382019091634200558e-01,4.694103708595173674e-02,2.407944233601828909e-01,2.674863445298764769e-02,-9.387026607208267537e-01
3.622200000000000000e+08,5.874101977204104069e-02,3.474328095275853734e-01,2.514613588652634193e-02,-9.359185027558992731e-01,4.818612396897384298e-02,2.430011350208023391e-01,2.522572747927274983e-02,-9.364314449991265610e-01
3.629550000000000000e+08,5.772695959033631585e-02,3.478708970443765702e-01,2.393289440425487580e-02,-9.333469915538663564e-01,4.906071832178043185e-02,2.449248520350195968e-01,2.413016799595435816e-02,-9.339007034442863286e-01
3.636900000000000000e+08,5.591474396372591443e-02,3.486183648711679850e-01,2.321035057319672731e-02,-9.305964603823554393e-01,4.950916565274439407e-02,2.466599772508153432e-01,2.351309827696588736e-02,-9.312172562173389734e-01
3.644250000000000000e+08,5.339980976221385400e-02,3.498531313621115468e-01,2.300899429830972204e-02,-9.277864976331577918e-01,4.949935205670547705e-02,2.483114268667181157e-01,2.339932079828335038e-02,-9.284970192653480003e-01
3.651600000000000000e+08,5.031642985622745284e-02,3.517256950479913380e-01,2.333050318930042152e-02,-9.250405513394237556e-01,4.902454385520681190e-02,2.499888415074848214e-01,2.378587362836143485e-02,-9.258585979490673301e-01
3.658950000000000000e+08,4.683016002753297852e-02,3.543508464012481429e-01,2.414764209590955849e-02,-9.224790728867265921e-01,4.810382035415448898e-02,2.518005180472013271e-01,2.464214633621680806e-02,-9.234167173065892520e-01
3.666300000000000000e+08,4.312857083177447370e-02,3.578014023200928873e-01,2.540577480941585975e-02,-9.202128356952873345e-01,4.678107093395466459e-02,2.538474012306032868e-01,2.591153383146595907e-02,-9.212758563151762781e-01
3.673650000000000000e+08,3.941079610321976401e-02,3.621043010888109204e-01,2.702589647077920793e-02,-9.183368029620170292e-01,4.512260912619148190e-02,2.562174719629378150e-01,2.751453826053919249e-02,-9.195244429956972443e-01
3.681000000000000000e+08,3.587648996187425138e-02,3.672392574280342603e-01,2.890901005890856440e-02,-9.169248835917868101e-01,4.321353498402372845e-02,2.589808473053929472e-01,2.935314678469804969e-02,-9.182299358631279551e-01
3.688350000000000000e+08,3.271480876075967548e-02,3.731400311129033920e-01,3.094159725785568249e-02,-9.160258618080382442e-01,4.115304810101039212e-02,2.621858670267964153e-01,3.131624079855084564e-02,-9.174350669535191738e-01
3.695700000000000000e+08,3.009402369451485287e-02,3.796982175483942790e-01,3.300187675162070955e-02,-9.156607176525074498e-01,3.904897277872703548e-02,2.658563855384805108e-01,3.328573426521817813e-02,-9.171554555941622278e-01
3.703050000000000000e+08,2.815232627770393459e-02,3.867693327851084439e-01,3.496650397005791888e-02,-9.158214772462952569e-01,3.701180063098689910e-02,2.699904196996494865e-01,3.514309869316028373e-02,-9.173787243643145572e-01
3.710400000000000000e+08,2.699031674056250052e-02,3.941808454982947407e-01,3.671734661896924878e-02,-9.164716479865641086e-01,3.514858195420962617e-02,2.745602265592881341e-01,3.677591198598832017e-02,-9.180651641066089885e-01
3.717750000000000000e+08,2.666556978716071516e-02,4.017417096292217882e-01,3.814796996133876239e-02,-9.175482092686794156e-01,3.355700429215301844e-02,2.795138052044637833e-01,3.808406877046156130e-02,-9.191499084593063307e-01
3.725100000000000000e+08,2.718955884079898161e-02,4.092528773444077395e-01,3.916948388689431293e-02,-9.189650478902255948e-01,3.231998477748944387e-02,2.847777381510769867e-01,3.898531037288471834e-02,-9.205464951594803935e-01
3.732450000000000000e+08,2.852709471263684474e-02,4.165182249888085830e-01,3.971543879333322424e-02,-9.206176525302318669e-01,3.150107314632012712e-02,2.902612145032355540e-01,3.941977173695235259e-02,-9.221516158789746509e-01
3.739800000000000000e+08,3.059830332124483659e-02,4.233553059686975817e-01,3.974550724978926503e-02,-9.223888166197534710e-01,3.114091683675721325e-02,2.958610132623545330e-01,3.935329767131457573e-02,-9.238507925033673240e-01
3.747150000000000000e+08,3.328303525201020685e-02,4.296053542933079283e-01,3.924775104704000817e-02,-9.241550461149126150e-01,3.125498107277289994e-02,3.014671738427638914e-01,3.877934858512042254e-02,-9.255246686424204450e-01
3.754500000000000000e+08,3.642747305164528021e-02,4.351420003747166754e-01,3.823934599094269693e-02,-9.257933303795077284e-01,3.183264858890994670e-02,3.069690444255822048e-01,3.771939254629634586e-02,-9.270555729741135620e-01
3.761850000000000000e+08,3.985258564880254234e-02,4.398782254230202970e-01,3.676571676013387635e-02,-9.271879124795724403e-01,3.283774927490201723e-02,3.122613788313066685e-01,3.622176205975514984e-02,-9.283339970831756549e-01
3.769200000000000000e+08,4.336397861874039666e-02,4.437711702896405819e-01,3.489811800902280214e-02,-9.282366912025317163e-01,3.421049326615481501e-02,3.172501498974563683e-01,3.435903631575067813e-02,-9.292646352071696203e-01
3.776550000000000000e+08,4.676260951725585285e-02,4.468245257288847028e-01,3.272978187584457688e-02,-9.288569020287290590e-01,3.587070564383672971e-02,3.218577619352314678e-01,3.222408877376015113e-02,-9.297716563829564462e-01
3.783900000000000000e+08,4.985578420126391547e-02,4.490883592985698836e-01,3.037083193862731567e-02,-9.289897583580103424e-01,3.772219061320895850e-02,3.260273760077314065e-01,2.992501197284001130e-02,-9.298029197648784994e-01
3.791250000000000000e+08,5.246782718160131892e-02,4.506563736232455653e-01,2.794223493548392973e-02,-9.286037868076025825e-01,3.965799128548004593e-02,3.297261081186712017e-01,2.757919282212717427e-02,-9.293328995054169761e-01
3.798600000000000000e+08,5.444982959705243347e-02,4.516607342696574712e-01,2.556911967825874904e-02,-9.276966594498741170e-01,4.156626119001097935e-02,3.329469198379096384e-01,2.530685913598377731e-02,-9.283641539959257560e-01
3.805950000000000000e+08,5.568792352039561577e-02,4.522647447370846119e-01,2.337383333125986687e-02,-9.262954082554131219e-01,4.333642816297057082e-02,3.357090906646011397e-01,2.322444916420940073e-02,-9.269272522398519509e-01
3.813300000000000000e+08,5.610960990463446929e-02,4.526537722227559901e-01,2.146912517207615403e-02,-9.244549983045674546e-01,4.486531250539099042e-02,3.380572381651252845e-01,2.143816831992523958e-02,-9.250791538534464120e-01
3.820650000000000000e+08,5.568777592422390760e-02,4.530249322636951126e-01,1.995184489984550003e-02,-9.222553310506270696e-01,4.606286075123765256e-02,3.400589317075619067e-01,2.003809005454823891e-02,-9.229001243422072509e-01
3.828000000000000000e+08,5.444216964541123693e-02,4.535761155063718353e-01,1.889751589368920959e-02,-9.197968409452127458e-01,4.685717460697418763e-02,3.418010241423168338e-01,1.909313069699837551e-02,-9.204893492448393832e-01
3.835350000000000000e+08,5.243824762342475659e-02,4.544949800101493187e-01,1.835609472733245803e-02,-9.171949318488148428e-01,4.719855114613194513e-02,3.433848985658357056e-01,1.864718201660208602e-02,-9.179594847458560913e-01
3.842700000000000000e+08,4.978346445073312393e-02,4.559485344827293729e-01,1.834915968157676755e-02,-9.145735681124909089e-01,4.706230356531233838e-02,3.449208899647577820e-01,1.871662242938344420e-02,-9.154304439261420345e-01
3.850050000000000000e+08,4.662122216152022464e-02,4.580739014407668730e-01,1.886868749593824737e-02,-9.120583843545096991e-01,4.645019900507989241e-02,3.465221900999460036e-01,1.928935144395867857e-02,-9.130227629956588764e-01
3.857400000000000000e+08,4.312283181523977188e-02,4.609707772286899541e-01,1.987748484070913854e-02,-9.097697046024482148e-01,4.539042736478246520e-02,3.482985752225274956e-01,2.032540644306219182e-02,-9.108509175699844862e-01
3.864750000000000000e+08,3.947795093695340846e-02,4.646960035226907482e-01,2.131124523782506816e-02,-9.078158642449936089e-01,4.393609814677212899e-02,3.503503079206937709e-01,2.175913127626708313e-02,-9.090169634301420443e-01
3.872100000000000000e+08,3.588404223718725389e-02,4.692605398546204065e-01,2.308210966744584161e-02,-9.062872075855771259e-01,4.216234611453259506e-02,3.527625556343626512e-01,2.350277785037856518e-02,-9.076048587411545965e-01
3.879450000000000000e+08,3.253544712303808872e-02,4.746289875131361469e-01,2.508352554994384628e-02,-9.052510918242095972e-01,4.016220579095502313e-02,3.556006395667953290e-01,2.545134038117842154e-02,-9.066757863604418821e-01
3.886800000000000000e+08,2.961268051665334050e-02,4.807216709861023562e-01,2.719612886449826461e-02,-9.047481684509163236e-01,3.804148469431962304e-02,3.589063806409487078e-01,2.748835220799129495e-02,-9.062647380099505545e-01
3.894150000000000000e+08,2.727253241125816505e-02,4.874191425403144318e-01,2.929432125737317996e-02,-9.047901396328880130e-01,3.591292150939710826e-02,3.626957467710363314e-01,2.949232124157569537e-02,-9.063785502983435771e-01
3.901500000000000000e+08,2.563950941038597303e-02,4.945688461901679434e-01,3.125318015478512068e-02,-9.053591049555854697e-01,3.388995488447339027e-02,3.669579319759153635e-01,3.134344526451516427e-02,-9.069955003592435894e-01
3.908850000000000000e+08,2.479907064283011497e-02,5.019935653660004826e-01,3.295532590986199883e-02,-9.064085275821148757e-01,3.208044916406906089e-02,3.716559173026793284e-01,3.293023417686474774e-02,-9.080664812613812309e-01
3.916200000000000000e+08,2.479301222568495652e-02,5.095011886931108958e-01,3.429737559331683810e-02,-9.078657629748965174e-01,3.058072429598789402e-02,3.767284809693001169e-01,3.415567326701948042e-02,-9.095176895412200313e-01
3.923550000000000000e+08,2.561723854781223012e-02,5.168952636063186556e-01,3.519563707720791551e-02,-9.096360117588161431e-01,2.947021878961607680e-02,3.820935453014800975e-01,3.494258879334360968e-02,-9.112546741892871838e-01
3.930900000000000000e+08,2.722203280658222480e-02,5.239857699645502631e-01,3.559073786779866355e-02,-9.116074845500747870e-01,2.880707844221997924e-02,3.876526752717275870e-01,3.523792257018806134e-02,-9.131675226485381769e-01
3.938250000000000000e+08,2.951480907604880216e-02,5.305995362911860580e-01,3.545093861584475842e-02,-9.136575035977878567e-01,2.862491197484534275e-02,3.932964814812819343e-01,3.501568295937647346e-02,-9.151368985813148615e-01
3.945600000000000000e+08,3.236519920102689379e-02,5.365897398163622656e-01,3.477394894538110570e-02,-9.156592164376410325e-01,2.893089078786461807e-02,3.989106322399683657e-01,3.427841213339020976e-02,-9.170406011889750131e-01
3.952950000000000000e+08,3.561220540502259974e-02,5.418439774667835884e-01,3.358714045042903579e-02,-9.174885626367895730e-01,2.970529726524009928e-02,4.043821471636283582e-01,3.305708976292454776e-02,-9.187602886739367758e-01
3.960300000000000000e+08,3.907303906253984521e-02,5.462904668794094087e-01,3.194613529189689605e-02,-9.190311179588858126e-01,3.090254819231175176e-02,4.096056297702002080e-01,3.140947726415112967e-02,-9.201880000678044347e-01
3.967650000000000000e+08,4.255317298612444621e-02,5.499020320142713469e-01,2.993183521972416286e-02,-9.201884422996740032e-01,3.245364076931137043e-02,4.144890994649336191e-01,2.941699027144560954e-02,-9.212321203089214317e-01
