f_Hz,ReZ_ohm,ImZ_ohm
4.185500000000000000e+08,5.608455284573790611e-02,6.692805656789608815e-01
4.195250000000000000e+08,5.936212163410566761e-02,6.700161483639011095e-01
4.205000000000000000e+08,6.150269780324739421e-02,6.701173428430809986e-01
4.214750000000000000e+08,6.239000960194393541e-02,6.698632156904105184e-01
4.224500000000000000e+08,6.197514387125549473e-02,6.695521055640732966e-01
4.234250000000000000e+08,6.027917785997738420e-02,6.694855286591758770e-01
4.244000000000000000e+08,5.739198784807283266e-02,6.699519153021643580e-01
4.253750000000000000e+08,5.346730580364190966e-02,6.712110869261785906e-01
4.263500000000000000e+08,4.871431386876546449e-02,6.734803357211981423e-01
4.273250000000000000e+08,4.338626433048572290e-02,6.769228686737458478e-01
4.283000000000000000e+08,3.776677642681616764e-02,6.816392320467280497e-01
4.292750000000000000e+08,3.215458098385685221e-02,6.876621535187691370e-01
4.302500000000000000e+08,2.684755394302418274e-02,6.949550409508986615e-01
4.312250000000000000e+08,2.212689921581568672e-02,7.034141730150922367e-01
4.322000000000000000e+08,1.824231280559222498e-02,7.128744203899104459e-01
4.331750000000000000e+08,1.539888950595088603e-02,7.231181573029347165e-01
4.341500000000000000e+08,1.374642821485597133e-02,7.338868694862924480e-01
4.351250000000000000e+08,1.337166007620046310e-02,7.448948409518117986e-01
4.361000000000000000e+08,1.429377304532290782e-02,7.558442109089998917e-01
4.370750000000000000e+08,1.646344398792910779e-02,7.664406345395728959e-01
4.380500000000000000e+08,1.976542100944538721e-02,7.764087572238276280e-01
4.390250000000000000e+08,2.402452959132175825e-02,7.855067209164316999e-01
4.400000000000000000e+08,2.901481124686865198e-02,7.935389634492030497e-01
4.409750000000000000e+08,3.447134805971121402e-02,8.003666463353819038e-01
4.419500000000000000e+08,4.010418660479815600e-02,8.059151535057811344e-01
4.429250000000000000e+08,4.561365721827949360e-02,8.101782406321444974e-01
4.439000000000000000e+08,5.070629685843858203e-02,8.132185788512034108e-01
4.448750000000000000e+08,5.511053337667325830e-02,8.151646219929014059e-01
4.458500000000000000e+08,5.859128243051092005e-02,8.162039243599794602e-01
4.468250000000000000e+08,6.096264995532238440e-02,8.165732356837159811e-01
4.478000000000000000e+08,6.209802430269828477e-02,8.165458881935249158e-01
4.487750000000000000e+08,6.193698006631095931e-02,8.164171541588602921e-01
4.497500000000000000e+08,6.048859312929828758e-02,8.164883779217009252e-01
4.507250000000000000e+08,5.783097243144099536e-02,8.170507638194832722e-01
4.517000000000000000e+08,5.410703414478030410e-02,8.183697237349354392e-01
4.526750000000000000e+08,4.951676252679947793e-02,8.206706532359739903e-01
4.536500000000000000e+08,4.430640299130740589e-02,8.241269163288611477e-01
4.546250000000000000e+08,3.875520306418454852e-02,8.288506832932470703e-01
4.556000000000000000e+08,3.316044531865068590e-02,8.348870950338029839e-01
4.565750000000000000e+08,2.782159671324944267e-02,8.422120341351368999e-01
4.575500000000000000e+08,2.302442896810694486e-02,8.507335811352755295e-01
4.585250000000000000e+08,1.902594668003949191e-02,8.602970372769651597e-01
4.595000000000000000e+08,1.604089886986840435e-02,8.706932129379413299e-01
4.604750000000000000e+08,1.423055262185739071e-02,8.816695221948492867e-01
4.614500000000000000e+08,1.369428227385400230e-02,8.929432939101304978e-01
4.624250000000000000e+08,1.446438196786525854e-02,9.042166113321017384e-01
4.634000000000000000e+08,1.650435024981301152e-02,9.151919267137251790e-01
4.643750000000000000e+08,1.971072884540815695e-02,9.255876651303032165e-01
4.653500000000000000e+08,2.391840899793206549e-02,9.351530323789285504e-01
4.663250000000000000e+08,2.890915276395324141e-02,9.436812754371945999e-01
4.673000000000000000e+08,3.442291856195581895e-02,9.510207103315057031e-01
4.682750000000000000e+08,4.017143586566111063e-02,9.570829310092597852e-01
4.692500000000000000e+08,4.585334992627208145e-02,9.618477426300565680e-01
4.702250000000000000e+08,5.117016124319102854e-02,9.653645206920504762e-01
4.712000000000000000e+08,5.584212383213813663e-02,9.677498784298357304e-01
4.721750000000000000e+08,5.962324811430932264e-02,9.691817211349847971e-01
4.731500000000000000e+08,6.231458359890146986e-02,9.698899669894248676e-01
4.741250000000000000e+08,6.377503561716393876e-02,9.701444070888468607e-01
4.751000000000000000e+08,6.392909747903989526e-02,9.702403489293476291e-01
4.760750000000000000e+08,6.277104851830808685e-02,9.704828244671279691e-01
4.770500000000000000e+08,6.036536934168527241e-02,9.711702346330109981e-01
4.780250000000000000e+08,5.684334459215243524e-02,9.725783390328343048e-01
4.790000000000000000e+08,5.239604504499521115e-02,9.749454791618312743e-01
4.799750000000000000e+08,4.726408893152274360e-02,9.784598474879855345e-01
4.809500000000000000e+08,4.172476253550876091e-02,9.832494896812308260e-01
4.819250000000000000e+08,3.607722080983257612e-02,9.893755634448686553e-01
4.829000000000000000e+08,3.062658249340320313e-02,9.968291877314123806e-01
4.838750000000000000e+08,2.566777784134147838e-02,1.005532014410937425e+00
4.848500000000000000e+08,2.147000162482547506e-02,1.015340453912254581e+00
4.858250000000000000e+08,1.826257387973755780e-02,1.026053298354343335e+00
4.868000000000000000e+08,1.622292261543918993e-02,1.037422319039931651e+00
4.877750000000000000e+08,1.546728404610213208e-02,1.049165275935605157e+00
4.887500000000000000e+08,1.604457464651342855e-02,1.060980668455381970e+00
4.897250000000000000e+08,1.793373258613661578e-02,1.072563481138938402e+00
4.907000000000000000e+08,2.104466004187917350e-02,1.083621135158288507e+00
4.916750000000000000e+08,2.522272787210701889e-02,1.093888847004335529e+00
4.926500000000000000e+08,3.025663504787999211e-02,1.103143619180663615e+00
4.936250000000000000e+08,3.588925208791482468e-02,1.111216144339753908e+00
4.946000000000000000e+08,4.183092616347649367e-02,1.117999993959961191e+00
4.955750000000000000e+08,4.777459210151267094e-02,1.123457584596796677e+00
4.965500000000000000e+08,5.341192570127337169e-02,1.127622566731275366e+00
4.975250000000000000e+08,5.844970153840992749e-02,1.130598458896441505e+00
4.985000000000000000e+08,6.262548433555220617e-02,1.132553546020224955e+00
4.994750000000000000e+08,6.572179711085548992e-02,1.133712265891121396e+00
5.004500000000000000e+08,6.757797406130934548e-02,1.134343509014915208e+00
5.014250000000000000e+08,6.809902113646135180e-02,1.134746441064826250e+00
5.024000000000000000e+08,6.726096776620404949e-02,1.135234609686032625e+00
5.033750000000000000e+08,6.511239003824764726e-02,1.136119206150465244e+00
5.043500000000000000e+08,6.177200577606250381e-02,1.137692407920726234e+00
5.053250000000000000e+08,5.742246987194965513e-02,1.140211725600158488e+00
5.063000000000000000e+08,5.230071741714395483e-02,1.143886217125523519e+00
5.072750000000000000e+08,4.668539712356230970e-02,1.148865318579159522e+00
5.082500000000000000e+08,4.088209535708001163e-02,1.155230884187634643e+00
5.092250000000000000e+08,3.520716276678846623e-02,1.162992840522670601e+00
5.102000000000000000e+08,2.997101643328146589e-02,1.172088655663518164e+00
5.111750000000000000e+08,2.546180050152649019e-02,1.182386616965277693e+00
5.121500000000000000e+08,2.193025096856518821e-02,1.193692713387520810e+00
5.131250000000000000e+08,1.957653188000570491e-02,1.205760739870460840e+00
5.141000000000000000e+08,1.853969830019468537e-02,1.218305088950089932e+00
5.150750000000000000e+08,1.889030400916844391e-02,1.231015572937277813e+00
5.160500000000000000e+08,2.062651635706425762e-02,1.243573530669892513e+00
5.170250000000000000e+08,2.367393352122452652e-02,1.255668416833150669e+00
5.180000000000000000e+08,2.788912604532156961e-02,1.267014049270971610e+00
5.189750000000000000e+08,3.306674987139995164e-02,1.277363700676660274e+00
5.199500000000000000e+08,3.894990695128424524e-02,1.286523265845560093e+00
5.209250000000000000e+08,4.524326736226489537e-02,1.294361814633043783e+00
5.219000000000000000e+08,5.162832008869851913e-02,1.300818953763718477e+00
5.228750000000000000e+08,5.777999583124404648e-02,1.305908566338142673e+00
5.238500000000000000e+08,6.338381275370782997e-02,1.309718672890706426e+00
5.248250000000000000e+08,6.815264341745543020e-02,1.312407356040890649e+00
5.258000000000000000e+08,7.184219566955267477e-02,1.314194902959486155e+00
5.267750000000000000e+08,7.426434696626248166e-02,1.315352533971974713e+00
5.277500000000000000e+08,7.529757195653309643e-02,1.316188287467892959e+00
5.287250000000000000e+08,7.489385405629282733e-02,1.317030805914825908e+00
5.297000000000000000e+08,7.308166533357569883e-02,1.318211901114714868e+00
5.306750000000000000e+08,6.996482298533698851e-02,1.320048857478410165e+00
5.316500000000000000e+08,6.571726937456570661e-02,1.322827452826295103e+00
5.326250000000000000e+08,6.057405869384721586e-02,1.326786635062386477e+00
5.336000000000000000e+08,5.481904979033222491e-02,1.332105693537578350e+00
5.345750000000000000e+08,4.876998667311734093e-02,1.338894614537200711e+00
5.355500000000000000e+08,4.276178458452926240e-02,1.347188123433122220e+00
5.365250000000000000e+08,3.712892372876464703e-02,1.356943706127799798e+00
5.375000000000000000e+08,3.218788308393345787e-02,1.368043684360961576e+00
5.384750000000000000e+08,2.822052571744547086e-02,1.380301206887945664e+00
5.394500000000000000e+08,2.545928045476705120e-02,1.393469822704586747e+00
5.404250000000000000e+08,2.407486031456150533e-02,1.407256131617932393e+00
5.414000000000000000e+08,2.416712415122259858e-02,1.421334866780572970e+00
5.423750000000000000e+08,2.575953236215243816e-02,1.435365656056487360e+00
5.433500000000000000e+08,2.879747722331198884e-02,1.449010635313828566e+00
5.443250000000000000e+08,3.315058915189264543e-02,1.461952047179875702e+00
5.453000000000000000e+08,3.861893683753853113e-02,1.473908953608427330e+00
5.462750000000000000e+08,4.494285635996864842e-02,1.484652220304056192e+00
5.472500000000000000e+08,5.181596722107055519e-02,1.494016996461041913e+00
5.482250000000000000e+08,5.890076786703209860e-02,1.501912015140496548e+00
5.492000000000000000e+08,6.584605739561934235e-02,1.508325177765351022e+00
5.501750000000000000e+08,7.230531268130116485e-02,1.513325058636461717e+00
5.511500000000000000e+08,7.795507072546786764e-02,1.517058167258942936e+00
5.521250000000000000e+08,8.251233382901307367e-02,1.519742029411515816e+00
5.531000000000000000e+08,8.575003749753255800e-02,1.521654380584152033e+00
5.540750000000000000e+08,8.750970176352934615e-02,1.523118992986961517e+00
5.550500000000000000e+08,8.771052515421599860e-02,1.524488863397089444e+00
5.560250000000000000e+08,8.635437081110439173e-02,1.526127657271559857e+00
5.570000000000000000e+08,8.352632493206839370e-02,1.528390420451449128e+00
5.579750000000000000e+08,7.939076297897026957e-02,1.531604623007384758e+00
5.589500000000000000e+08,7.418312038623511850e-02,1.536052585340882626e+00
5.599250000000000000e+08,6.819781253147799704e-02,1.541956255715333457e+00
5.609000000000000000e+08,6.177296574266004370e-02,1.549465168065864207e+00
5.618750000000000000e+08,5.527279287513892081e-02,1.558648221273723822e+00
5.628500000000000000e+08,4.906856411352273489e-02,1.569489701361836742e+00
5.638250000000000000e+08,4.351918215783736471e-02,1.581889732759114375e+00
5.648000000000000000e+08,3.895237196864453216e-02,1.595669109626681070e+00
5.657750000000000000e+08,3.564744401218898628e-02,1.610578236660013873e+00
5.667500000000000000e+08,3.382049438406777020e-02,1.626309710938267816e+00
5.677250000000000000e+08,3.361277435715214618e-02,1.642513908956664270e+00
5.687000000000000000e+08,3.508280464077674632e-02,1.658816809531361347e+00
5.696750000000000000e+08,3.820263366817347461e-02,1.674839185171454581e+00
5.706500000000000000e+08,4.285845076800125913e-02,1.690216231977618166e+00
5.716250000000000000e+08,4.885556904691926855e-02,1.704616681212419049e+00
5.726000000000000000e+08,5.592759348627390770e-02,1.717760445000405589e+00
5.735750000000000000e+08,6.374939166282780900e-02,1.729433895542590749e+00
5.745500000000000000e+08,7.195329332794328514e-02,1.739501963618238056e+00
5.755250000000000000e+08,8.014776833551302826e-02,1.747916369504788570e+00
5.765000000000000000e+08,8.793767962764860446e-02,1.754719467785432307e+00
5.774750000000000000e+08,9.494509030017433959e-02,1.760043394095348379e+00
5.784500000000000000e+08,1.008295328511906591e-01,1.764104440134722118e+00
5.794250000000000000e+08,1.053066351903766823e-01,1.767192842324867508e+00
5.804000000000000000e+08,1.081640495650492695e-01,1.769658434174542494e+00
5.813750000000000000e+08,1.092737502334902994e-01,1.771892864431987347e+00
5.823500000000000000e+08,1.085999504247990577e-01,1.774309302708940272e+00
5.833250000000000000e+08,1.062021292144477852e-01,1.777320722712474321e+00
5.843000000000000000e+08,1.022329386554290537e-01,1.781317955194917646e+00
5.852750000000000000e+08,9.693106047283922555e-02,1.786648728548867915e+00
5.862500000000000000e+08,9.060937720603894074e-02,1.793598862009398331e+00
5.872250000000000000e+08,8.363909266681453236e-02,1.802376649497990702e+00
5.882000000000000000e+08,7.643066187132649403e-02,1.813101282758282640e+00
5.891750000000000000e+08,6.941255728161098426e-02,1.825795927055086310e+00
5.901500000000000000e+08,6.300899870114079482e-02,1.840385800394183313e+00
5.911250000000000000e+08,5.761780741087571545e-02,1.856701337103227267e+00
5.921000000000000000e+08,5.358951558488701111e-02,1.874486255687210390e+00
5.930750000000000000e+08,5.120877812480171404e-02,1.893410112447980742e+00
5.940500000000000000e+08,5.067900624996855147e-02,1.913084715408976511e+00
5.950250000000000000e+08,5.211098106170492655e-02,1.933083602462406736e+00
5.960000000000000000e+08,5.551602014697040732e-02,1.952963655021386691e+00
5.969750000000000000e+08,6.080406829940507990e-02,1.972287823654528482e+00
5.979500000000000000e+08,6.778686970400653322e-02,1.990647884671796986e+00
5.989250000000000000e+08,7.618615709851790652e-02,2.007686126703954521e+00
5.999000000000000000e+08,8.564656683453478192e-02,2.023114885750297187e+00
6.008750000000000000e+08,9.575276182246811318e-02,2.036732909206616426e+00
6.018500000000000000e+08,1.060500237568916537e-01,2.048437637991451066e+00
6.028250000000000000e+08,1.160673715486743030e-01,2.058232654370288905e+00
6.038000000000000000e+08,1.253420874105860838e-01,2.066229752329050040e+00
6.047750000000000000e+08,1.334444006910184277e-01,2.072645344075104035e+00
6.057500000000000000e+08,1.400010080098660348e-01,2.077791211581695219e+00
6.067250000000000000e+08,1.447161103710713215e-01,2.082059931029372368e+00
6.077000000000000000e+08,1.473887330657160100e-01,2.085905619897567398e+00
6.086750000000000000e+08,1.479252648016706473e-01,2.089820956774561367e+00
6.096500000000000000e+08,1.463464025700361715e-01,2.094311676987044457e+00
6.106250000000000000e+08,1.427880034103505835e-01,2.099869929430107973e+00
6.116000000000000000e+08,1.374957008736255315e-01,2.106947973650263872e+00
6.125750000000000000e+08,1.308135148010040327e-01,2.115933691783476789e+00
6.135500000000000000e+08,1.231670385055886469e-01,2.127129287688166226e+00
6.145250000000000000e+08,1.150421001264963078e-01,2.140734355589148485e+00
6.155000000000000000e+08,1.069600428920996493e-01,2.156834240903671596e+00
6.164750000000000000e+08,9.945093825914293195e-02,2.175394310023540001e+00
6.174500000000000000e+08,9.302613120717896644e-02,2.196260418787703284e+00
6.184250000000000000e+08,8.815152146038214565e-02,2.219165544643826316e+00
6.194000000000000000e+08,8.522291759972364100e-02,2.243742244150334741e+00
6.203750000000000000e+08,8.454467621536634891e-02,2.269540328687658093e+00
6.213500000000000000e+08,8.631266965666500868e-02,2.296048924059342244e+00
6.223250000000000000e+08,9.060242624811988554e-02,2.322721895921918023e+00
6.233000000000000000e+08,9.736306553897015881e-02,2.349005481199925249e+00
6.242750000000000000e+08,1.064174139511282341e-01,2.374366863251737847e+00
6.252500000000000000e+08,1.174684355475153902e-01,2.398322364066642898e+00
6.262250000000000000e+08,1.301118492570616236e-01,2.420463901409273699e+00
6.272000000000000000e+08,1.438545288007338219e-01,2.440482377208107678e+00
6.281750000000000000e+08,1.581379984272719419e-01,2.458186733242442301e+00
6.291500000000000000e+08,1.723660546438788577e-01,2.473517540419572835e+00
6.301250000000000000e+08,1.859352754066889435e-01,2.486554186745120187e+00
6.311000000000000000e+08,1.982669433502192158e-01,2.497515000539307195e+00
6.320750000000000000e+08,2.088387322964943005e-01,2.506749986595159019e+00
6.330500000000000000e+08,2.172144112933533378e-01,2.514726251614880503e+00
6.340250000000000000e+08,2.230698296266611924e-01,2.522006629109103226e+00
6.350000000000000000e+08,2.262135740876519696e-01,2.529222451664044247e+00
6.359750000000000000e+08,2.266009394447140723e-01,2.537041822747564179e+00
6.369500000000000000e+08,2.243402140938364209e-01,2.546135072463992177e+00
6.379250000000000000e+08,2.196907309235946459e-01,2.557139307704714870e+00
6.389000000000000000e+08,2.130526326975294982e-01,2.570624062644723207e+00
6.398750000000000000e+08,2.049488089681256731e-01,2.587060010090123097e+00
6.408500000000000000e+08,1.959999340031390869e-01,2.606792513059239980e+00
6.418250000000000000e+08,1.868939340372579028e-01,2.630021499172688237e+00
6.428000000000000000e+08,1.783515094495425335e-01,2.656788759122145294e+00
6.437750000000000000e+08,1.710895188859606619e-01,2.686973341767882939e+00
6.447500000000000000e+08,1.657840976658282173e-01,2.720295279319661752e+00
6.457250000000000000e+08,1.630353438735588911e-01,2.756327458222996185e+00
6.467000000000000000e+08,1.633352823101190399e-01,2.794515077277753168e+00
6.476750000000000000e+08,1.670406321365932589e-01,2.834201815880701858e+00
6.486500000000000000e+08,1.743516801207378453e-01,2.874661573765163070e+00
6.496250000000000000e+08,1.852983139434700721e-01,2.915134433405884629e+00
6.506000000000000000e+08,1.997340073931156423e-01,2.954865327981258449e+00
6.515750000000000000e+08,2.173382718898984600e-01,2.993143762794503893e+00
6.525500000000000000e+08,2.376277908165003450e-01,3.029342832411189068e+00
6.535250000000000000e+08,2.599761258372103034e-01,3.062955703070541880e+00
6.545000000000000000e+08,2.836415205160211506e-01,3.093627702439128768e+00
6.554750000000000000e+08,3.078019250889184599e-01,3.121182196450730029e+00
6.564500000000000000e+08,3.315959366452557733e-01,3.145638560262529193e+00
6.574250000000000000e+08,3.541679137667860799e-01,3.167220791023935611e+00
6.584000000000000000e+08,3.747151197115581311e-01,3.186355680835438964e+00
6.593750000000000000e+08,3.925344198051679556e-01,3.203659971855121302e+00
6.603500000000000000e+08,4.070658574983681555e-01,3.219916535831284676e+00
6.613250000000000000e+08,4.179304060490859896e-01,3.236040319781606556e+00
6.623000000000000000e+08,4.249593715801086580e-01,3.253035520722701079e+00
6.632750000000000000e+08,4.282133183356121586e-01,3.271946124409153889e+00
6.642500000000000000e+08,4.279889802013097655e-01,3.293802491828430767e+00
6.652250000000000000e+08,4.248133673213805306e-01,3.319567037658838871e+00
6.662000000000000000e+08,4.194251031158643395e-01,3.350082172914176759e+00
6.671750000000000000e+08,4.127438526305341471e-01,3.386023564930785934e+00
6.681500000000000000e+08,4.058294461648070395e-01,3.427861419562112211e+00
6.691250000000000000e+08,3.998328950628761147e-01,3.475831959919869263e+00
6.701000000000000000e+08,3.959418968364248892e-01,3.529920630292776806e+00
6.710750000000000000e+08,3.953236220133819478e-01,3.589857867467952435e+00
6.720500000000000000e+08,3.990675822040451459e-01,3.655127623172651052e+00
6.730250000000000000e+08,4.081312376672538433e-01,3.724988242274076100e+00
6.740000000000000000e+08,4.232907656127847251e-01,3.798504829242140612e+00
6.749750000000000000e+08,4.450991309757716952e-01,3.874591871941394317e+00
6.759500000000000000e+08,4.738533228367755590e-01,3.952064616284030496e+00
6.769250000000000000e+08,5.095723671319767334e-01,4.029697461522170343e+00
6.779000000000000000e+08,5.519875020008532251e-01,4.106287432257241576e+00
6.788750000000000000e+08,6.005456849329857683e-01,4.180720542992958144e+00
6.798500000000000000e+08,6.544273501538417914e-01,4.252038583079219336e+00
6.808250000000000000e+08,7.125789980330755613e-01,4.319503516972569734e+00
6.818000000000000000e+08,7.737607228266476511e-01,4.382656349016201602e+00
6.827750000000000000e+08,8.366081312521398416e-01,4.441367005691421177e+00
6.837500000000000000e+08,8.997072608514041780e-01,4.495871628619696914e+00
6.847250000000000000e+08,9.616801036389881485e-01,4.546793748094969168e+00
6.857000000000000000e+08,1.021277256106248421e+00,4.595146212460494262e+00
6.866750000000000000e+08,1.077473178138869336e+00,4.642311545345296331e+00
6.876500000000000000e+08,1.129558712437286561e+00,4.689999597737481984e+00
6.886250000000000000e+08,1.177225063054443632e+00,4.740182888963812680e+00
6.896000000000000000e+08,1.220633500470219568e+00,4.795011745465907360e+00
6.905750000000000000e+08,1.260465730499344961e+00,4.856713039428333545e+00
6.915500000000000000e+08,1.297951120053922214e+00,4.927477758906055882e+00
6.925250000000000000e+08,1.334868692546469227e+00,5.009343579111026123e+00
6.935000000000000000e+08,1.373523773427885120e+00,5.104078886530379222e+00
6.944750000000000000e+08,1.416701107881256583e+00,5.213074272225763472e+00
6.954500000000000000e+08,1.467597908034718124e+00,5.337246417389413189e+00
6.964250000000000000e+08,1.529741384900272561e+00,5.476957713398039829e+00
6.974000000000000000e+08,1.606895740466049105e+00,5.631953137352936345e+00
6.983750000000000000e+08,1.702963309098501909e+00,5.801314117717968344e+00
6.993500000000000000e+08,1.821883621698115130e+00,5.983427627471013643e+00
7.003250000000000000e+08,1.967532777972621716e+00,6.175967730298291158e+00
7.013000000000000000e+08,2.143623852628025794e+00,6.375886398865691973e+00
7.022750000000000000e+08,2.353607340052374486e+00,6.579410669166054326e+00
7.032500000000000000e+08,2.600569053848293954e+00,6.782044080097200833e+00
7.042250000000000000e+08,2.887121613529715081e+00,6.978571826787796972e+00
7.052000000000000000e+08,3.215284826086991732e+00,7.163071068233503702e+00
7.061750000000000000e+08,3.586350063736606142e+00,7.328930304904979209e+00
7.071500000000000000e+08,4.000724337817096909e+00,7.468884592028927294e+00
7.081250000000000000e+08,4.457751407178481173e+00,7.575076440543583089e+00
7.091000000000000000e+08,4.955510223108797518e+00,7.639155336414278352e+00
7.100750000000000000e+08,5.490595608336459321e+00,7.652431457726432740e+00
7.110500000000000000e+08,6.057892539950814559e+00,7.606100707950945505e+00
7.120250000000000000e+08,6.650363784744359741e+00,7.491557619301161708e+00
7.130000000000000000e+08,7.258880499921523288e+00,7.300808720866131196e+00
7.139750000000000000e+08,7.872135597543865160e+00,7.026990185699429681e+00
7.149500000000000000e+08,8.476687994267328108e+00,6.664978798110272606e+00
7.159250000000000000e+08,9.057189035669388488e+00,6.212064267841355125e+00
7.169000000000000000e+08,9.596836326864181643e+00,5.668625212559892823e+00
7.178750000000000000e+08,1.007808107464219383e+01,5.038724904463633081e+00
7.188500000000000000e+08,1.048358097666683442e+01,4.330523160849454101e+00
7.198250000000000000e+08,1.079734390389800325e+01,3.556396452179400036e+00
7.208000000000000000e+08,1.100595601174145344e+01,2.732677541435433621e+00
7.217750000000000000e+08,1.109974474691077972e+01,1.878972222163520556e+00
7.227500000000000000e+08,1.107370790812364447e+01,1.017079116787565685e+00
7.237250000000000000e+08,1.092805625640370693e+01,1.696146888467801872e-01
7.247000000000000000e+08,1.066827119419398251e+01,-6.414909950723416410e-01
7.256750000000000000e+08,1.030465999432455071e+01,-1.396431306735730349e+00
7.266500000000000000e+08,9.851477967105108036e+00,-2.078708549187543664e+00
7.276250000000000000e+08,9.325756214148261947e+00,-2.675935242002642322e+00
7.286000000000000000e+08,8.746008130092198130e+00,-3.180193835495921828e+00
7.295750000000000000e+08,8.130982851281778778e+00,-3.587974629260550330e+00
7.305500000000000000e+08,7.498597104366157673e+00,-3.899771628895575937e+00
7.315250000000000000e+08,6.865123532754878077e+00,-4.119448519578783774e+00
7.325000000000000000e+08,6.244659504599268551e+00,-4.253491499380927188e+00
7.334750000000000000e+08,5.648857211607658968e+00,-4.310249294612756188e+00
7.344500000000000000e+08,5.086868797738008041e+00,-4.299233083976044867e+00
7.354250000000000000e+08,4.565449017372948504e+00,-4.230519264290318660e+00
7.364000000000000000e+08,4.089158884414233697e+00,-4.114272112936141923e+00
7.373750000000000000e+08,3.660622229311812692e+00,-3.960384351314081286e+00
7.383500000000000000e+08,3.280798805133903873e+00,-3.778221791244549710e+00
7.393250000000000000e+08,2.949249547840752328e+00,-3.576452577466229688e+00
7.403000000000000000e+08,2.664380043942748522e+00,-3.362940378490990589e+00
7.412750000000000000e+08,2.423656445270739646e+00,-3.144682603284998379e+00
7.422500000000000000e+08,2.223793902526709498e+00,-2.927778023880735159e+00
7.432250000000000000e+08,2.060921310163430054e+00,-2.717412139303208907e+00
7.442000000000000000e+08,1.930728124846595728e+00,-2.517852633018663688e+00
7.451750000000000000e+08,1.828599590859729229e+00,-2.332451000178097811e+00
7.461500000000000000e+08,1.749746175945481985e+00,-2.163649637121863645e+00
7.471250000000000000e+08,1.689331635609538695e+00,-2.012996243356075965e+00
7.481000000000000000e+08,1.642602105677002378e+00,-1.881169157171010298e+00
7.490750000000000000e+08,1.605016209207995148e+00,-1.768018115386577049e+00
7.500500000000000000e+08,1.572373634384790497e+00,-1.672624813879130423e+00
7.510250000000000000e+08,1.540937322323519432e+00,-1.593386538836729427e+00
7.520000000000000000e+08,1.507542649607585439e+00,-1.528124142759287984e+00
7.529750000000000000e+08,1.469686122556914443e+00,-1.474212997551724413e+00
7.539500000000000000e+08,1.425586342572082943e+00,-1.428732647454156623e+00
7.549250000000000000e+08,1.374211411755815737e+00,-1.388628172638326275e+00
7.559000000000000000e+08,1.315269377182611166e+00,-1.350874230594237391e+00
7.568750000000000000e+08,1.249161414754923261e+00,-1.312631742266101131e+00
7.578500000000000000e+08,1.176900746842570733e+00,-1.271387425377238589e+00
7.588250000000000000e+08,1.100003253171798923e+00,-1.225067810192255635e+00
7.598000000000000000e+08,1.020357929700820065e+00,-1.172121744733175763e+00
7.607750000000000000e+08,9.400865014643888795e-01,-1.111568294293837855e+00
7.617500000000000000e+08,8.614015409903246212e-01,-1.043009896335806985e+00
7.627250000000000000e+08,7.864715235139833061e-01,-9.666132274945407055e-01
7.637000000000000000e+08,7.172996475071578004e-01,-8.830621825301275818e-01
7.646750000000000000e+08,6.556213106818734593e-01,-7.934885273658778271e-01
7.656500000000000000e+08,6.028231875588990762e-01,-6.993861986678873155e-01
7.666250000000000000e+08,5.598851587292580367e-01,-6.025150276961671603e-01
7.676000000000000000e+08,5.273450416969194254e-01,-5.047990772764577860e-01
7.685750000000000000e+08,5.052852080354929276e-01,-4.082240188490093291e-01
7.695500000000000000e+08,4.933396910880803454e-01,-3.147372308557110365e-01
7.705250000000000000e+08,4.907201817089389961e-01,-2.261537011443391088e-01
7.715000000000000000e+08,4.962592373651725230e-01,-1.440704262342659414e-01
7.724750000000000000e+08,5.084689542895418635e-01,-6.979181281686125393e-02
7.734500000000000000e+08,5.256131611099629231e-01,-4.268537410908907793e-03
7.744250000000000000e+08,5.457908178225182594e-01,5.194769737461943371e-02
7.754000000000000000e+08,5.670277353572907852e-01,9.873118377924236522e-02
7.763750000000000000e+08,5.873730193258938082e-01,1.363890109301768849e-01
7.773500000000000000e+08,6.049958953169448650e-01,1.656462929186698352e-01
7.783250000000000000e+08,6.182779431560543326e-01,1.876094585179209351e-01
7.793000000000000000e+08,6.258954210309560784e-01,2.037085447932953652e-01
7.802750000000000000e+08,6.268864465770065397e-01,2.156209478791874246e-01
7.812500000000000000e+08,6.206984160672593953e-01,2.251806210645137252e-01
7.822250000000000000e+08,6.072121962388825622e-01,2.342780560944343338e-01
7.832000000000000000e+08,5.867412300702556927e-01,2.447573246619453025e-01
7.841750000000000000e+08,5.600055826844487772e-01,2.583168289461969525e-01
7.851500000000000000e+08,5.280828819819077813e-01,2.764201352227945718e-01
7.861250000000000000e+08,4.923398326715446860e-01,3.002223714958647816e-01
7.871000000000000000e+08,4.543492904160585377e-01,3.305162877224903650e-01
7.880750000000000000e+08,4.157986398417865548e-01,3.677004062585861877e-01
7.890500000000000000e+08,3.783953888047548175e-01,4.117699597020664792e-01
7.900250000000000000e+08,3.437755292951637509e-01,4.623297345056600061e-01
7.910000000000000000e+08,3.134194526749243814e-01,5.186266676830014744e-01
7.919750000000000000e+08,2.885792106833123816e-01,5.795991613131781239e-01
7.929500000000000000e+08,2.702198508402762767e-01,6.439395890983323767e-01
7.939250000000000000e+08,2.589765618264175950e-01,7.101663120250004679e-01
